"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 18 11:02:39 UTC 2022","Thu Aug 18 11:02:42 UTC 2022","2706","","test_pipeline","TestPipeline","","","test_check",""
"passed","Thu Aug 18 11:02:37 UTC 2022","Thu Aug 18 11:02:39 UTC 2022","2480","","test_pipeline","TestPipeline","","","test monitor job status",""
"passed","Thu Aug 18 11:02:08 UTC 2022","Thu Aug 18 11:02:10 UTC 2022","1805","","test_pipeline","TestPipeline","","","real time table sync between mongodb",""
"passed","Thu Aug 18 11:02:12 UTC 2022","Thu Aug 18 11:02:13 UTC 2022","1620","","test_pipeline","TestPipeline","","","filter column in sync",""
"passed","Thu Aug 18 11:02:17 UTC 2022","Thu Aug 18 11:02:20 UTC 2022","2261","","test_pipeline","TestPipeline","","","table merge in sync",""
"passed","Thu Aug 18 11:02:26 UTC 2022","Thu Aug 18 11:02:32 UTC 2022","5597","","test_pipeline","TestPipeline","","","test stop job",""
"passed","Thu Aug 18 11:02:17 UTC 2022","Thu Aug 18 11:02:17 UTC 2022","208","","test_pipeline","TestPipeline","","","table merge in migrate?",""
"passed","Thu Aug 18 11:02:11 UTC 2022","Thu Aug 18 11:02:12 UTC 2022","101","","test_pipeline","TestPipeline","","","filter column in migrate",""
"passed","Thu Aug 18 11:02:24 UTC 2022","Thu Aug 18 11:02:26 UTC 2022","2312","","test_pipeline","TestPipeline","","","config job",""
"passed","Thu Aug 18 11:02:06 UTC 2022","Thu Aug 18 11:02:08 UTC 2022","2334","","test_pipeline","TestPipeline","","","real time database migrate between mongodb",""
"passed","Thu Aug 18 11:02:22 UTC 2022","Thu Aug 18 11:02:24 UTC 2022","2037","","test_pipeline","TestPipeline","","","js udf in sync",""
"passed","Thu Aug 18 11:02:32 UTC 2022","Thu Aug 18 11:02:37 UTC 2022","4880","","test_pipeline","TestPipeline","","","test get job status",""
"passed","Thu Aug 18 11:02:20 UTC 2022","Thu Aug 18 11:02:22 UTC 2022","2048","","test_pipeline","TestPipeline","","","multi layer table merge in sync",""
"passed","Thu Aug 18 11:02:13 UTC 2022","Thu Aug 18 11:02:13 UTC 2022","197","","test_pipeline","TestPipeline","","","rename column in migrate",""
"passed","Thu Aug 18 11:02:10 UTC 2022","Thu Aug 18 11:02:11 UTC 2022","1568","","test_pipeline","TestPipeline","","","filter row in sync",""
"passed","Thu Aug 18 11:01:38 UTC 2022","Thu Aug 18 11:01:45 UTC 2022","7201","","test_datasource","TestDataSource","","","create datasource with mongodb uri",""
"passed","Thu Aug 18 11:02:00 UTC 2022","Thu Aug 18 11:02:00 UTC 2022","0","","test_datasource","TestDataSource","","","test mysql form valid",""
"passed","Thu Aug 18 11:02:15 UTC 2022","Thu Aug 18 11:02:15 UTC 2022","108","","test_pipeline","TestPipeline","","","js udf in migrate",""
"passed","Thu Aug 18 11:02:24 UTC 2022","Thu Aug 18 11:02:24 UTC 2022","207","","test_pipeline","TestPipeline","","","test_processor_migrate",""
"passed","Thu Aug 18 11:02:15 UTC 2022","Thu Aug 18 11:02:17 UTC 2022","1688","","test_pipeline","TestPipeline","","","js udf in sync",""
"passed","Thu Aug 18 11:01:45 UTC 2022","Thu Aug 18 11:01:50 UTC 2022","5197","","test_datasource","TestDataSource","","","create mongodb datasource with form",""
"passed","Thu Aug 18 11:02:10 UTC 2022","Thu Aug 18 11:02:10 UTC 2022","97","","test_pipeline","TestPipeline","","","filter row in migrate",""
"passed","Thu Aug 18 11:02:00 UTC 2022","Thu Aug 18 11:02:06 UTC 2022","5143","","test_datasource","TestDataSource","","","create PG datasource with form",""
"passed","Thu Aug 18 11:02:13 UTC 2022","Thu Aug 18 11:02:15 UTC 2022","1936","","test_pipeline","TestPipeline","","","rename column in sync",""
"passed","Thu Aug 18 11:01:50 UTC 2022","Thu Aug 18 11:02:00 UTC 2022","10223","","test_datasource","TestDataSource","","","create mongodb datasource with uri",""
