"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 11 03:21:19 UTC 2022","Thu Aug 11 03:21:21 UTC 2022","2418","","test_pipeline","TestPipeline","","","test_check",""
"passed","Thu Aug 11 03:21:11 UTC 2022","Thu Aug 11 03:21:16 UTC 2022","4340","","test_pipeline","TestPipeline","","","test get job status",""
"passed","Thu Aug 11 03:20:58 UTC 2022","Thu Aug 11 03:21:00 UTC 2022","1736","","test_pipeline","TestPipeline","","","real time database migrate between mongodb",""
"passed","Thu Aug 11 03:20:53 UTC 2022","Thu Aug 11 03:20:58 UTC 2022","5127","","test_datasource","TestDataSource","","","create PG datasource with form",""
"passed","Thu Aug 11 03:21:00 UTC 2022","Thu Aug 11 03:21:01 UTC 2022","1480","","test_pipeline","TestPipeline","","","real time table sync between mongodb",""
"passed","Thu Aug 11 03:20:53 UTC 2022","Thu Aug 11 03:20:53 UTC 2022","0","","test_datasource","TestDataSource","","","test mysql form valid",""
"broken","Thu Aug 11 03:21:02 UTC 2022","Thu Aug 11 03:21:02 UTC 2022","487","","test_pipeline","TestPipeline","","","filter row in sync",""
"passed","Thu Aug 11 03:20:24 UTC 2022","Thu Aug 11 03:20:38 UTC 2022","14077","","test_datasource","TestDataSource","","","create datasource with mongodb uri",""
"passed","Thu Aug 11 03:20:38 UTC 2022","Thu Aug 11 03:20:43 UTC 2022","5134","","test_datasource","TestDataSource","","","create mongodb datasource with form",""
"broken","Thu Aug 11 03:21:05 UTC 2022","Thu Aug 11 03:21:05 UTC 2022","361","","test_pipeline","TestPipeline","","","multi layer table merge in sync",""
"broken","Thu Aug 11 03:21:02 UTC 2022","Thu Aug 11 03:21:03 UTC 2022","429","","test_pipeline","TestPipeline","","","filter column in sync",""
"passed","Thu Aug 11 03:21:03 UTC 2022","Thu Aug 11 03:21:03 UTC 2022","62","","test_pipeline","TestPipeline","","","rename column in migrate",""
"broken","Thu Aug 11 03:21:04 UTC 2022","Thu Aug 11 03:21:05 UTC 2022","386","","test_pipeline","TestPipeline","","","table merge in sync",""
"passed","Thu Aug 11 03:21:02 UTC 2022","Thu Aug 11 03:21:02 UTC 2022","80","","test_pipeline","TestPipeline","","","filter column in migrate",""
"broken","Thu Aug 11 03:21:04 UTC 2022","Thu Aug 11 03:21:04 UTC 2022","284","","test_pipeline","TestPipeline","","","js udf in sync",""
"passed","Thu Aug 11 03:21:06 UTC 2022","Thu Aug 11 03:21:08 UTC 2022","1296","","test_pipeline","TestPipeline","","","config job",""
"passed","Thu Aug 11 03:21:06 UTC 2022","Thu Aug 11 03:21:06 UTC 2022","46","","test_pipeline","TestPipeline","","","test_processor_migrate",""
"passed","Thu Aug 11 03:21:08 UTC 2022","Thu Aug 11 03:21:11 UTC 2022","3670","","test_pipeline","TestPipeline","","","test stop job",""
"passed","Thu Aug 11 03:20:43 UTC 2022","Thu Aug 11 03:20:53 UTC 2022","10187","","test_datasource","TestDataSource","","","create mongodb datasource with uri",""
"passed","Thu Aug 11 03:21:04 UTC 2022","Thu Aug 11 03:21:04 UTC 2022","42","","test_pipeline","TestPipeline","","","js udf in migrate",""
"passed","Thu Aug 11 03:21:16 UTC 2022","Thu Aug 11 03:21:19 UTC 2022","3299","","test_pipeline","TestPipeline","","","test monitor job status",""
"broken","Thu Aug 11 03:21:03 UTC 2022","Thu Aug 11 03:21:04 UTC 2022","301","","test_pipeline","TestPipeline","","","rename column in sync",""
"broken","Thu Aug 11 03:21:06 UTC 2022","Thu Aug 11 03:21:06 UTC 2022","335","","test_pipeline","TestPipeline","","","js udf in sync",""
"passed","Thu Aug 11 03:21:01 UTC 2022","Thu Aug 11 03:21:02 UTC 2022","112","","test_pipeline","TestPipeline","","","filter row in migrate",""
"passed","Thu Aug 11 03:21:04 UTC 2022","Thu Aug 11 03:21:04 UTC 2022","64","","test_pipeline","TestPipeline","","","table merge in migrate?",""
