"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 12 08:07:55 UTC 2022","Fri Aug 12 08:07:59 UTC 2022","4239","","test_pipeline","TestPipeline","","","test get job status",""
"passed","Fri Aug 12 08:06:33 UTC 2022","Fri Aug 12 08:06:41 UTC 2022","7444","","test_datasource","TestDataSource","","","create datasource with mongodb uri",""
"passed","Fri Aug 12 08:07:16 UTC 2022","Fri Aug 12 08:07:18 UTC 2022","1831","","test_pipeline","TestPipeline","","","multi layer table merge in sync",""
"passed","Fri Aug 12 08:06:46 UTC 2022","Fri Aug 12 08:06:56 UTC 2022","10178","","test_datasource","TestDataSource","","","create mongodb datasource with uri",""
"passed","Fri Aug 12 08:07:11 UTC 2022","Fri Aug 12 08:07:11 UTC 2022","97","","test_pipeline","TestPipeline","","","js udf in migrate",""
"passed","Fri Aug 12 08:07:09 UTC 2022","Fri Aug 12 08:07:11 UTC 2022","2719","","test_pipeline","TestPipeline","","","rename column in sync",""
"passed","Fri Aug 12 08:07:06 UTC 2022","Fri Aug 12 08:07:07 UTC 2022","75","","test_pipeline","TestPipeline","","","filter column in migrate",""
"passed","Fri Aug 12 08:07:05 UTC 2022","Fri Aug 12 08:07:06 UTC 2022","1920","","test_pipeline","TestPipeline","","","filter row in sync",""
"passed","Fri Aug 12 08:07:11 UTC 2022","Fri Aug 12 08:07:14 UTC 2022","2734","","test_pipeline","TestPipeline","","","js udf in sync",""
"passed","Fri Aug 12 08:07:03 UTC 2022","Fri Aug 12 08:07:04 UTC 2022","1532","","test_pipeline","TestPipeline","","","real time table sync between mongodb",""
"passed","Fri Aug 12 08:07:14 UTC 2022","Fri Aug 12 08:07:14 UTC 2022","121","","test_pipeline","TestPipeline","","","table merge in migrate?",""
"passed","Fri Aug 12 08:07:18 UTC 2022","Fri Aug 12 08:07:20 UTC 2022","2187","","test_pipeline","TestPipeline","","","js udf in sync",""
"passed","Fri Aug 12 08:07:20 UTC 2022","Fri Aug 12 08:07:22 UTC 2022","1280","","test_pipeline","TestPipeline","","","config job",""
"passed","Fri Aug 12 08:07:04 UTC 2022","Fri Aug 12 08:07:05 UTC 2022","52","","test_pipeline","TestPipeline","","","filter row in migrate",""
"passed","Fri Aug 12 08:07:01 UTC 2022","Fri Aug 12 08:07:03 UTC 2022","1793","","test_pipeline","TestPipeline","","","real time database migrate between mongodb",""
"passed","Fri Aug 12 08:07:08 UTC 2022","Fri Aug 12 08:07:09 UTC 2022","152","","test_pipeline","TestPipeline","","","rename column in migrate",""
"passed","Fri Aug 12 08:07:14 UTC 2022","Fri Aug 12 08:07:16 UTC 2022","2176","","test_pipeline","TestPipeline","","","table merge in sync",""
"passed","Fri Aug 12 08:06:56 UTC 2022","Fri Aug 12 08:06:56 UTC 2022","0","","test_datasource","TestDataSource","","","test mysql form valid",""
"passed","Fri Aug 12 08:06:56 UTC 2022","Fri Aug 12 08:07:01 UTC 2022","5123","","test_datasource","TestDataSource","","","create PG datasource with form",""
"passed","Fri Aug 12 08:06:41 UTC 2022","Fri Aug 12 08:06:46 UTC 2022","5120","","test_datasource","TestDataSource","","","create mongodb datasource with form",""
"passed","Fri Aug 12 08:07:07 UTC 2022","Fri Aug 12 08:07:08 UTC 2022","1810","","test_pipeline","TestPipeline","","","filter column in sync",""
"passed","Fri Aug 12 08:07:20 UTC 2022","Fri Aug 12 08:07:20 UTC 2022","33","","test_pipeline","TestPipeline","","","test_processor_migrate",""
"passed","Fri Aug 12 08:07:22 UTC 2022","Fri Aug 12 08:07:55 UTC 2022","33200","","test_pipeline","TestPipeline","","","test stop job",""
"passed","Fri Aug 12 08:07:59 UTC 2022","Fri Aug 12 08:08:02 UTC 2022","3282","","test_pipeline","TestPipeline","","","test monitor job status",""
"passed","Fri Aug 12 08:08:02 UTC 2022","Fri Aug 12 08:08:05 UTC 2022","2485","","test_pipeline","TestPipeline","","","test_check",""
