"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 19 07:24:53 UTC 2022","Fri Aug 19 07:24:53 UTC 2022","46","","test_pipeline","TestPipeline","","","filter column in migrate",""
"passed","Fri Aug 19 07:24:59 UTC 2022","Fri Aug 19 07:24:59 UTC 2022","105","","test_pipeline","TestPipeline","","","table merge in migrate?",""
"passed","Fri Aug 19 07:25:00 UTC 2022","Fri Aug 19 07:25:03 UTC 2022","2181","","test_pipeline","TestPipeline","","","multi layer table merge in sync",""
"passed","Fri Aug 19 07:24:57 UTC 2022","Fri Aug 19 07:24:59 UTC 2022","1691","","test_pipeline","TestPipeline","","","js udf in sync",""
"passed","Fri Aug 19 07:24:57 UTC 2022","Fri Aug 19 07:24:57 UTC 2022","110","","test_pipeline","TestPipeline","","","js udf in migrate",""
"failed","Fri Aug 19 07:25:12 UTC 2022","Fri Aug 19 07:25:19 UTC 2022","7018","","test_pipeline","TestPipeline","","","test get job status",""
"passed","Fri Aug 19 07:25:05 UTC 2022","Fri Aug 19 07:25:07 UTC 2022","1842","","test_pipeline","TestPipeline","","","config job",""
"passed","Fri Aug 19 07:25:20 UTC 2022","Fri Aug 19 07:25:22 UTC 2022","2387","","test_pipeline","TestPipeline","","","test monitor job status",""
"passed","Fri Aug 19 07:25:03 UTC 2022","Fri Aug 19 07:25:05 UTC 2022","1887","","test_pipeline","TestPipeline","","","js udf in sync",""
"passed","Fri Aug 19 07:24:32 UTC 2022","Fri Aug 19 07:24:43 UTC 2022","10318","","test_datasource","TestDataSource","","","create mongodb datasource with uri",""
"passed","Fri Aug 19 07:24:53 UTC 2022","Fri Aug 19 07:24:55 UTC 2022","1612","","test_pipeline","TestPipeline","","","filter column in sync",""
"passed","Fri Aug 19 07:24:52 UTC 2022","Fri Aug 19 07:24:53 UTC 2022","1487","","test_pipeline","TestPipeline","","","filter row in sync",""
"passed","Fri Aug 19 07:24:55 UTC 2022","Fri Aug 19 07:24:55 UTC 2022","119","","test_pipeline","TestPipeline","","","rename column in migrate",""
"passed","Fri Aug 19 07:24:52 UTC 2022","Fri Aug 19 07:24:52 UTC 2022","103","","test_pipeline","TestPipeline","","","filter row in migrate",""
"passed","Fri Aug 19 07:24:27 UTC 2022","Fri Aug 19 07:24:32 UTC 2022","5156","","test_datasource","TestDataSource","","","create mongodb datasource with form",""
"passed","Fri Aug 19 07:24:55 UTC 2022","Fri Aug 19 07:24:57 UTC 2022","1603","","test_pipeline","TestPipeline","","","rename column in sync",""
"passed","Fri Aug 19 07:24:43 UTC 2022","Fri Aug 19 07:24:48 UTC 2022","5191","","test_datasource","TestDataSource","","","create PG datasource with form",""
"passed","Fri Aug 19 07:24:20 UTC 2022","Fri Aug 19 07:24:27 UTC 2022","7031","","test_datasource","TestDataSource","","","create datasource with mongodb uri",""
"passed","Fri Aug 19 07:24:48 UTC 2022","Fri Aug 19 07:24:50 UTC 2022","2221","","test_pipeline","TestPipeline","","","real time database migrate between mongodb",""
"passed","Fri Aug 19 07:24:59 UTC 2022","Fri Aug 19 07:25:00 UTC 2022","1820","","test_pipeline","TestPipeline","","","table merge in sync",""
"passed","Fri Aug 19 07:25:05 UTC 2022","Fri Aug 19 07:25:05 UTC 2022","304","","test_pipeline","TestPipeline","","","test_processor_migrate",""
"passed","Fri Aug 19 07:25:07 UTC 2022","Fri Aug 19 07:25:12 UTC 2022","5782","","test_pipeline","TestPipeline","","","test stop job",""
"passed","Fri Aug 19 07:24:50 UTC 2022","Fri Aug 19 07:24:52 UTC 2022","1557","","test_pipeline","TestPipeline","","","real time table sync between mongodb",""
"passed","Fri Aug 19 07:24:43 UTC 2022","Fri Aug 19 07:24:43 UTC 2022","1","","test_datasource","TestDataSource","","","test mysql form valid",""
"passed","Fri Aug 19 07:25:22 UTC 2022","Fri Aug 19 07:25:25 UTC 2022","2441","","test_pipeline","TestPipeline","","","test_check",""
